"ID"	"RT"	"MZ"	"Metabolite name"	"MSMS"	"LabeledID"	"ExchangeNumber"
2493	5.45	468.3083	"1-Myristoyl-sn-glycero-3-phosphocholine"	"55.50845:2371 60.08114:13485 60.58049:2503 73.20741:2470 86.09653:38770 93.66709:2446 104.10701:553535 124.99995:4514 165.97162:2700 166.27901:2683 177.93416:2446 184.07335:644775 197.86043:2550 218.96188:2838 224.32265:2448 258.10947:10860 285.24286:27505 450.29813:95570 468.30835:1013424"	"3972;3971"	"2;2"
2494	1.01	468.3895	"Unknown"	"50.86007:2721 51.56849:2493 57.07014:142519 69.06994:5358 71.0812:5811 71.08559:161800 73.0649:32110 83.08554:6712 85.10114:113068 87.04413:12871 89.05971:678736 97.10131:24085 99.11687:36713 107.07002:14594 111.11686:17603 113.13242:18374 130.08601:4195 130.9673:2724 133.08592:436083 135.10129:5523 151.09645:6930 161.11859:3719 169.19537:20476 177.11211:166153 195.12289:29095 213.22197:18486 221.13907:23960 232.9626:2829 239.14949:23800 257.24771:81285 265.16425:3472 283.17532:172460 301.2742:40668 363.31027:10823 407.33737:17366 451.36288:908220 468.38953:698018"	NA	NA
2511	1.39	478.197	"Unknown"	"61.06697:2408 165.83301:2820 194.08151:3496 213.72206:2946 223.92313:2693 269.12878:15061 271.10837:15606 285.12378:4364 287.14075:4071 297.12354:131351 304.11823:3507 343.13141:4070 372.81369:2851 387.15863:13519 390.18176:16890 404.16074:11002 416.19183:2829 418.17825:5770 432.19336:15513 450.2023:253032 460.1868:325238 463.17288:16499 478.19733:1292169"	NA	NA
2512	0.98	478.2647	"Unknown"	"52.43106:3793 84.94038:3769 104.26431:3643 135.08055:9250 155.07019:20651 175.11119:7916 193.12221:34102 199.96623:4192 225.92302:4315 232.09225:4328 244.35477:4189 251.16502:40976 389.17847:5238 433.20709:161062 478.26453:2712048"	"4008"	"3"
2515	5.6	480.3083	"1-Oleoyl-sn-glycero-3-phosphoethanolamine"	"50.98669:2800 55.32799:2322 58.64392:2556 62.06028:147300 62.40245:2475 63.64827:2756 63.91562:2627 66.56022:2368 69.06966:3024 79.92505:2720 81.06965:4394 83.08543:5603 89.05974:2670 95.0853:5581 97.10094:4009 101.52356:2560 142.02647:4516 155.01016:27131 198.05313:6178 209.18565:2736 212.52815:2457 216.06328:19587 242.72565:2841 265.25262:17677 278.36911:2412 308.29419:41938 339.28943:593189 342.17679:3012 419.2565:29059 462.29816:167750 480.30853:622205"	NA	NA
2517	5.58	482.324	"1-Stearoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine"	"57.06997:3798 60.2722:2776 62.06028:133412 71.08531:5124 81.06965:3733 85.10067:4132 97.10114:4173 124.96583:2915 155.00996:20930 173.02092:2744 198.05223:4546 216.063:19805 310.31021:40820 341.30508:609962 421.27188:37100 464.31348:153719 464.38852:3796 482.32428:489240 482.39786:21631"	NA	NA
2519	1	482.4049	"Unknown"	"57.07017:156782 69.07015:15806 69.15812:2766 71.08107:5725 71.08558:173124 73.06487:30323 75.66741:2749 83.08562:18389 85.10126:133065 87.04421:16894 89.05972:761523 91.07553:7016 97.10152:27133 97.10737:3491 99.11702:31650 100.82722:2719 107.0704:18533 111.11668:22684 113.13277:23914 117.09083:23662 125.1327:7210 127.14856:20166 128.73691:3129 133.08594:483361 135.10173:6104 141.1635:5093 143.93948:3060 150.91362:3001 151.09668:6327 177.11212:201849 183.20985:30664 187.09706:4286 190.99188:3054 195.12273:29017 217.10785:6914 221.1384:22705 227.20074:118990 227.23749:22289 239.14955:28547 249.13202:4527 261.13385:3308 265.16473:5440 271.26346:82946 283.1752:253631 315.289:37610 364.4566:3291 377.32834:4841 394.21927:3116 421.35406:13691 465.37906:916378 477.96872:3276 482.40567:876316"	"4036"	"5"
2528	9.26	487.1464	"Unknown"	"61.05063:32548 62.0571:69072 76.0395:19836 84.04424:28799 88.71454:17669 92.01666:20013 92.04644:36240 121.28737:14228 125.37276:16173 127.29023:15198 130.05009:164674 131.04451:26668 132.4442:13980 138.05211:432169 140.01593:18376 146.02718:64791 148.09012:36050 149.0377:16773 162.02225:141180 162.05191:89067 164.0675:235889 170.02432:90887 177.03285:1416274 179.04855:346019 180.06276:2139862 181.06044:31381 182.06096:33107 182.07851:769379 182.09688:26231 185.03729:23346 191.43071:16285 199.07153:20292 211.16251:18431 212.03516:509797 213.03165:16554 218.03239:18711 220.96548:16776 231.04364:1273058 243.04385:66080 245.05925:66999 252.05443:22168 253.06128:231960 255.07716:947651 257.07736:29242 265.06198:84284 266.03894:30288 288.06509:26675 301.08282:22140 306.07422:30602 316.09305:36196 321.08948:66568 340.09351:77037 341.0759:152739 358.104:5424406 366.1077:28834 394.10437:64788 412.1145:2006932 424.11487:90832 469.13571:95052 470.12344:72718 487.14651:6725426"	"4063"	"9"
2537	9.75	489.1147	"Cytidine 5'-diphosphocholine"	"51.849:2821 61.807:2518 66.93705:2887 85.52787:2287 86.09623:2760 90.32993:2728 91.53129:2579 104.10685:3337 112.0505:4374 133.85234:3006 146.07397:2873 146.20143:2827 184.07335:179306 209.54706:2849 224.75569:2592 226.08177:24222 232.57191:3070 246.02907:4079 264.0397:432482 280.09491:22920 360.0087:4499 360.06091:219567 378.07162:153281 489.11459:531976"	"4056"	"6"
2540	1.84	490.9801	"Unknown"	"61.26945:2346 76.10336:2537 89.05946:4755 123.76869:2843 133.08575:3685 171.06834:180696 172.9762:3239 173.06529:50799 183.09567:2732 189.07924:3814 217.57045:3860 217.58888:3731 269.04532:61299 271.04321:5475 374.11615:2535 379.01425:89346 381.0116:122698 482.86234:5990 490.98026:809678"	NA	NA
2551	5.4	494.3241	"lysoPC 16:1"	"55.99887:2719 60.08108:21501 68.74502:2727 77.09098:2766 86.09641:78801 104.10706:934810 124.99986:19962 132.23553:2749 142.06392:2948 143.6647:3013 184.07344:1072393 201.0022:2840 228.6714:3972 241.00974:3169 247.52974:2766 248.26328:3468 258.11099:24954 287.41998:3046 311.25708:32241 331.62097:3347 417.23932:14233 476.31427:145150 494.32431:1626191"	"4065;4064"	"2;2"
2554	5.38	496.3397	"1-Palmitoyl-sn-glycero-3-phosphocholine"	"58.06608:7409 59.36231:3050 60.08098:63183 60.41078:2900 71.07296:4570 86.09646:187704 89.19181:3436 98.86044:3474 104.10696:2463938 109.05351:3132 125:32395 163.0153:5027 181.02657:5332 184.07329:2885612 215.31488:12854 258.11041:54418 313.27277:79754 371.53323:3772 419.25342:29739 426.07263:3334 478.32892:383846 496.33939:4042134"	"4076;4071;4070;4075"	"2;1;1;2"
2555	5.15	496.3397	"Unknown"	"57.77327:7100 60.08096:94818 86.09644:314776 104.10699:4124177 124.9997:66491 139.63864:8073 147.74329:8568 162.84911:7530 163.01534:10470 169.6064:8110 177.6963:8237 184.07333:4656056 187.96092:7491 199.03705:8302 241.93616:9792 258.10971:97737 313.27325:144753 419.25739:47990 478.24976:19595 478.32928:788446 496.33951:8133932"	"4077;4076;4071"	"2;2;1"
2556	5.27	496.3398	"1-Palmitoyl-sn-glycero-3-phosphocholine"	"58.06643:12666 59.07431:3241 60.08092:23821 86.09641:80899 89.06006:4321 104.10705:40661 124.99983:23914 179.24768:3022 181.05463:4064 184.07336:4028667 258.11008:12845 273.42929:4091 313.27368:21432 478.32959:86914 496.3396:1555947"	"4077;4076;4071;4070;4075"	"2;2;1;1;2"
2557	1	496.4207	"Unknown"	"55.2371:2562 57.07012:104971 62.2765:2663 69.07015:4778 71.08557:134861 71.44933:2461 73.0647:28908 81.85094:3060 83.08542:18806 84.01515:3862 85.10124:84528 87.04383:13002 89.05969:544834 91.07513:4016 91.69096:3169 93.52235:2579 95.4632:3078 97.1012:25070 99.11681:21323 107.07057:6658 111.11687:17323 113.13257:11540 117.09127:13671 125.1321:6542 127.14771:6122 130.08586:3278 133.08588:359267 135.10184:4427 141.16328:3621 151.09689:4192 171.65059:2743 177.11208:144112 184.15961:2706 195.12363:21934 197.22713:16902 204.15657:2885 220.1055:4607 221.13853:23269 239.14854:19236 241.21553:4497 241.2525:15188 283.17508:141868 285.27863:62251 329.30423:26198 391.34195:5423 435.37109:12199 479.39417:632381 496.42078:690478"	NA	NA
2572	9.26	509.1282	"Unknown"	"60.47539:2541 61.88749:2804 61.891:2528 73.00517:2974 152.03131:6781 167.04256:20794 177.06332:17328 191.04065:4984 195.07387:22533 203.04211:15982 204.05937:4155 217.05904:4410 217.73975:3596 217.75929:3864 221.05305:43287 234.00842:18351 236.03253:120445 251.06352:22594 277.05981:17959 278.04178:4721 278.07474:87500 279.05823:73159 296.08575:49099 323.0639:54126 338.07639:10866 361.03976:6587 362.04367:5453 363.05133:19733 380.08569:710334 434.09778:17281 452.10742:5741 464.1041:31843 467.12219:3640 491.11652:45308 492.09982:6903 509.1283:1933764"	"4120"	"8"
2575	4.99	510.3554	"Unknown"	"58.06639:4000 60.08089:10266 63.35838:3289 76.94813:2858 86.09653:45267 93.38743:2688 104.10703:24149 124.99973:11509 184.07336:2221313 190.43587:3360 216.69397:12884 231.98329:3203 258.10989:4342 283.59015:3575 327.29324:3914 360.47934:3155 492.34503:47003 510.35532:851552"	"4109;4105;4107"	"2;1;2"
2576	5.12	510.3554	"Unknown"	"52.40646:14394 58.06591:31917 59.36481:15183 60.08092:259692 64.20202:17419 64.83008:16569 70.91097:18572 71.08556:21789 83.3687:15406 84.13161:15496 85.24033:13631 86.0964:824642 104.10696:10014619 124.99986:150831 163.25198:15465 181.02554:17991 184.07327:11817605 213.8382:17428 220.07469:33681 258.11032:247361 327.28912:324088 433.27246:138567 459.16467:17689 492.34448:1742389 510.35504:19596950"	"4109;4105;4107"	"2;1;2"
2577	5.23	510.3555	"1-Heptadecanoyl-sn-glycero-3-phosphocholine"	"58.06613:5142 60.08101:14618 67.62787:3033 82.08987:3148 86.0965:63334 104.10699:40208 124.99965:24298 175.23204:3168 184.07336:3052262 215.32407:15827 258.10916:5049 270.42807:3356 327.29013:14085 433.27155:3719 492.34531:69372 510.35532:1261586"	"4105;4107;4106;4108"	"1;2;1;2"
2578	5.35	510.3556	"1-Heptadecanoyl-sn-glycero-3-phosphocholine"	"60.08093:69317 66.56243:5798 83.65336:7972 86.09641:224938 98.05644:7042 101.21539:6999 104.10696:2904148 124.99972:38564 130.66898:7091 156.70277:6463 163.9482:6518 184.07329:3411908 220.25159:12303 236.33354:7361 258.10999:65888 299.38947:7565 316.27185:7969 327.28918:93305 433.27249:31184 492.34439:592619 510.35507:6359309"	"4105;4107;4106;4108"	"1;2;1;2"
2586	8.41	515.2126	"5-Methylcytidine"	"59.93351:120481 60.08118:160461 86.09644:508668 96.79485:117787 101.20561:109320 102.43982:121250 104.10699:42281416 125.00108:583403 132.56839:126801 148.62421:107097 156.54892:115462 184.07335:886204 184.09018:115305 199.03804:141625 217.00969:419941 258.11017:96786608 272.12555:553146 361.21036:1234191 515.21289:53069732"	"4129"	"5"
2591	5.38	518.322	"1-Palmitoyl-sn-glycero-3-phosphocholine"	"60.08111:7399 67.98269:2791 71.07323:5378 86.09644:191174 89.94645:2991 95.89039:3106 104.10699:1499198 146.98174:185116 176.99182:4272 184.07335:39998 212.64505:38103 265.80045:2946 302.57425:3140 309.72681:3038 313.27341:103758 415.22125:17837 459.24814:1344267 518.32153:2223074"	"4126;4127"	"1;1"
2593	0.89	518.3685	"Unknown"	"53.92052:3499 57.03373:166797 57.06998:19128 61.02854:44822 67.05417:23191 69.06997:30736 71.04903:4430 71.08543:14125 75.09671:3636 81.06984:49717 81.54446:3540 83.08549:63827 85.10087:6947 93.07033:6477 95.08548:71675 95.68157:4320 95.83002:3761 97.10109:51210 97.35997:3628 99.04403:23773 99.08039:5558 99.47071:5312 107.08513:15777 109.10106:51676 111.08018:7167 111.11718:32095 113.09573:4437 117.05448:160464 121.10107:40496 123.11658:32032 125.09614:5704 125.13215:7043 135.11676:44754 137.1326:8556 149.13287:28546 151.14796:17451 156.64751:3894 159.06503:8469301 161.53824:4040 163.14809:19874 165.164:20248 177.07585:8048 177.16345:5870 247.24216:68500 265.25262:342364 307.26208:16740 369.41364:4737 381.29959:3763964 441.32062:1212575 501.27701:4800 501.34164:200409 518.36853:405305"	"4133;4139"	"3;4"
2598	5.36	520.3397	"Unknown"	"52.01595:3599 58.06589:5034 60.08099:85591 67.05446:4936 71.07305:5077 81.06978:6656 85.35641:3861 86.09643:249170 95.0854:5103 104.10697:2942175 124.99998:53240 133.77016:3928 163.01553:7229 177.05443:23014 184.07332:3360912 188.81119:4305 194.3654:3859 199.03624:5632 200.77596:3877 212.92725:21000 212.95348:22261 258.11047:69837 337.27332:61763 443.25735:24154 461.2515:7427 481.73624:4384 502.32907:478242 520.3396:4976084"	"4136;4137"	"2;2"
2599	5.14	520.3398	"Unknown"	"57.07013:3771 58.06607:2859 60.07804:3262 60.08097:26744 86.09642:72107 89.05992:4716 104.10703:911645 106.00002:3423 124.99992:16695 133.08565:4413 138.95403:2988 177.05458:30908 184.07339:1083522 185.64403:4181 240.49661:3150 244.92963:3020 258.11066:15972 316.27936:2831 327.94135:2859 337.27353:20960 443.26172:9483 461.25528:4122 462.14374:3293 502.32883:146311 503.30603:6244 520.3399:1662738"	"4136"	"2"
2600	5.25	520.3401	"Unknown"	"57.07014:3275 60.08104:4942 78.65756:2645 81.03952:2767 86.09647:29260 89.05946:3920 104.10715:11282 120.07605:2725 124.99976:5480 133.08638:4912 177.05449:20146 184.07341:1187632 213.07446:2953 233.11818:3793 269.13965:3611 502.32614:23511 520.33984:528436"	"4136;4137"	"2;2"
2603	5.22	522.3551	"lysoPC 18:1"	"60.08113:5404 76.21109:2659 86.09663:43661 96.54289:2537 104.10672:25951 105.09666:2967 125.00002:13770 142.63214:3032 143.30437:3651 184.07344:1818662 226.91704:2809 241.47107:3059 286.58658:2915 339.28842:3706 504.34512:43091 522.35571:728835"	"4152;4153"	"2;2"
2604	5.33	522.3556	"1-Oleoyl-sn-glycero-3-phosphocholine"	"56.9175:3045 58.06614:13227 60.081:68717 86.09644:211489 99.4598:3454 104.10697:2602543 124.99975:42768 152.7229:3358 156.64598:3920 163.01521:6074 174.63242:3414 181.02631:5128 184.0733:3041440 190.91371:3771 199.037:5343 217.87248:6155 217.89198:4576 240.09966:4438 258.11044:61394 339.28928:80837 361.28384:4377 445.27133:27182 501.12708:3436 504.3446:449850 508.08792:5157 519.04675:4429 520.30963:3839 522.35535:4887334"	"4152;4153"	"2;2"
2607	5.31	524.371	"1-Stearoyl-2-hydroxy-sn-glycero-3-phosphocholine"	"58.06589:17073 60.08107:112386 70.72324:14796 86.09645:296734 104.10704:4757548 105.11031:36859 111.36778:18984 124.99999:32910 132.25983:15690 155.70473:17283 184.07343:5382898 185.0769:102820 186.07835:36528 217.66165:33848 217.68204:30081 258.11115:124691 341.30493:103727 384.15927:15976 447.28632:22259 506.3605:921178 524.37054:10973420"	"4163;4162;4165"	"2;2;2"
2608	5.07	524.3711	"Unknown"	"56.08081:3532 58.06607:6232 60.08092:64456 71.08558:3873 86.09643:189462 89.05959:4476 100.2082:3773 100.30397:4123 104.10696:2315103 124.99968:42377 163.01466:5340 184.07329:2687062 185.07698:5176 199.03508:4914 216.68907:16906 251.60675:3632 258.10992:60315 341.30411:78279 378.68036:4725 428.25519:4543 447.28531:19227 506.36023:428110 524.37073:4446688"	"4164;4163;4162"	"2;2;2"
2609	5.2	524.3716	"1-O-Hexadecyl-2-O-acetyl-sn-glyceryl-3-phosphorylcholine"	"51.1:3192 58.0633:4335 58.06628:8646 60.08096:18866 76.02988:2903 86.09644:72440 94.83045:3124 104.10699:45392 105.68487:3220 124.99979:23173 133.08572:4305 175.51772:3123 184.07335:3833167 258.11047:7128 306.37808:3050 341.30475:11837 506.36053:90739 524.37097:1548087"	"4165"	"2"
2610	7.86	525.2852	"Unknown"	"79.43871:2696 80.01879:3607 80.42314:2495 90.05486:3805 120.169:2682 132.07674:1084732 183.00093:2714 263.14636:875075 289.21381:2838 392.20941:2942 394.21539:53512 525.28656:3610"	NA	NA
2614	1.17	527.403	"Unknown"	"73.02836:11286 73.06479:18387 80.05439:28550 81.99645:3122 83.08541:16105 85.1013:51549 87.04411:39616 89.05971:384727 90.06302:4055 93.64868:2833 97.10126:20254 99.11691:12660 102.06749:32605 107.07055:3728 111.07248:6034 111.11681:7146 117.09074:31786 120.61303:3349 124.08059:21059 125.13227:3443 131.07039:14426 133.08589:291980 134.08905:5407 135.10126:4037 141.16418:3182 146.09381:16493 155.09846:28111 164.10461:5249 166.91936:3161 175.09659:6467 177.11215:157659 177.6134:3932 195.12347:4653 199.12509:46226 199.62727:4529 219.12263:3848 221.13835:75620 229.65298:5592 239.14771:5512 243.15138:28879 251.66492:5016 265.16495:16851 268.48236:3000 273.68033:8647 283.17471:11613 297.3157:3508 309.19119:6351 341.34198:20958 353.21933:5284 377.8067:3794 384.23505:41611 384.73672:5043 385.36795:12695 392.74802:45228 393.2438:4378 397.24463:3636 415.25439:3823 503.30414:14125 510.38162:16193 518.88947:500483 519.39081:214406 526.90192:4077 527.40283:454611"	NA	NA
2619	9.07	532.1205	"Unknown"	"50.89642:2371 51.86886:2084 82.67583:2234 86.0965:10381 124.69661:2670 125.75478:2568 129.04008:2685 140.4196:2420 178.13432:3244 184.07339:1226984 228.92351:2690 272.70535:2917 381.87512:2816 414.87033:3070 469.97705:2789 532.12018:120918"	NA	NA
2620	5.12	532.3374	"1-Heptadecanoyl-sn-glycero-3-phosphocholine"	"59.0604:2337 67.37443:2949 86.09644:66023 104.10701:552518 138.39282:2653 143.01541:3311 146.98184:74102 185.64717:2764 235.40027:2923 248.70135:2905 287.66211:2953 327.28894:34916 429.23929:6172 473.26385:495060 532.33728:936466"	NA	NA
2628	5.38	534.2957	"1-Palmitoyl-sn-glycero-3-phosphocholine"	"50.65087:3020 60.08117:14280 61.70636:3331 71.07288:6776 73.48067:2949 83.42049:3081 86.09042:7355 86.09641:220130 104.10697:1514668 161.97769:3363 162.95587:14208 475.22208:554042 534.29535:2141184"	NA	NA
2630	0.88	536.1652	"Unknown"	"54.48505:3062 71.79404:3090 71.96194:3324 73.04682:110716 89.05956:5206 91.02001:3381 91.05121:6232 91.05738:171919 91.6474:3173 106.24259:3307 114.07319:3700 121.79987:3202 149.04486:212289 167.05537:666399 190.07161:18356 221.08408:50527 223.06346:138027 225.04312:39116 239.09488:253449 251.00627:7023 266.03159:4019 281.05069:239271 281.08493:8628 283.03091:14403 297.08243:52679 299.06168:2792626 322.07764:23112 324.98465:3962 326.96573:26297 341.01804:25557 342.99615:5816 344.92715:6404 344.97635:281293 355.06946:22985 359.02826:332726 384.99133:3778 399.00497:6820 415.03665:636767 417.01263:5295 433.04755:31015 447.34863:4214 491.28995:3579 503.10696:560672 519.13873:563173 521.12299:7480 536.1651:1757341"	"4198;4203"	"3;4"
2632	5.99	537.1693	"Inosine"	"59.06061:3556 121.95612:3126 137.04581:1242562 269.08813:343338 537.16632:5608 537.39783:3400"	NA	NA
2633	8.41	537.1948	"Unknown"	"81.53603:17296 84.18588:20385 85.44352:17162 86.09644:577162 104.107:5508934 185.78903:17565 218.81366:33298 221.01855:4983853 251.62041:18494 272.12781:38578 280.09204:18734446 281.09479:26882 310.25671:22125 361.2113:188404 537.19476:9993568"	"4208"	"4"
2644	5.31	544.3397	"lysoPC 20:4"	"55.00748:3200 56.18947:2887 60.08097:30086 60.11105:3463 86.09644:103459 95.66575:2701 102.82117:3172 104.10701:1113808 124.99989:23882 141.36745:3395 181.02591:6000 184.07336:1253941 258.11038:24345 361.27206:5480 407.63565:4154 485.26553:22073 526.32904:157471 544.33972:1907152"	NA	NA
2647	0.89	546.3998	"Unknown"	"86.30716:3140 89.05994:4166 111.25083:2901 150.26791:3004 159.0652:259625 182.91571:3570 191.29729:3190 229.28488:2786 304.17908:3223 381.2999:74549 409.3317:35016 441.32031:50749 469.358:4021 501.33722:3880 529.37592:4478 546.39984:2811282"	"4237"	"3"
2649	7.86	547.2674	"Unknown"	"71.08542:3932 78.18116:2955 94.14771:2605 111.14881:2834 132.07657:18343 136.04819:42647 154.05865:734853 184.86668:3520 263.14755:3813 285.12833:534297 296.47968:3173 305.13956:22643 307.11215:3249 360.37527:3011 416.19733:151642 430.57581:2778 547.26288:3812"	NA	NA
2651	5.35	548.3117	"1-Heptadecanoyl-sn-glycero-3-phosphocholine"	"59.00529:2785 60.08115:6530 69.09591:2520 71.07291:3725 86.0965:147421 92.42006:3263 104.10706:1135152 162.95573:11860 184.07303:27757 187.67607:2908 224.45244:2915 272.71976:3360 305.13956:6229 306.14178:5757 489.2377:417426 548.31055:1738869"	NA	NA
2657	0.9	554.1758	"Unknown"	"52.3391:2973 56.25608:2603 71.1787:2774 73.04687:63879 84.15254:2916 91.05741:111640 111.76171:3566 113.792:2738 167.05577:4976 183.6906:2796 207.03391:3848 223.06369:445096 225.04314:46012 268.97861:10930 281.05106:20591 285.00983:157664 297.08252:85741 299.06183:194322 303.01813:5954 315.09323:13680 339.03848:4326 355.06982:647542 359.02646:29013 371.10117:1074074 373.08023:47512 415.03802:4123 429.08795:19640 445.11853:24118 503.10699:3036 519.14026:31039 537.15112:5090 554.17224:12551"	NA	NA
2658	5.37	554.3932	"Unknown"	"52.88401:2366 60.08082:3268 86.09628:14916 104.10703:344414 138.31932:2761 167.35732:2565 184.07341:359124 258.10913:6237 313.27332:4260 478.32983:74041 496.33963:1157353 554.39734:3836"	NA	NA
